Genotype,Behavior,Treatment,class,Mouse,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N_pS6_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
Control,S/C,Saline,c-SC-s,3422,0.013802784355198872,0.0347761924608947,0.006380502720092466,0.19620504361954716,0.6048318720389327,0.012348465195786737,0.007757662518250517,0.52581457860397,0.007154390363180534,0.0691807494745019,0.017771026237471274,0.011915349347951675,0.012696527735249978,0.008347520195362742,0.05655689232142549,0.0906589851360971,0.16508317884192736,0.130579599273005,0.012308384736926414,0.045410003789023844,0.012018175939723673,0.01575522956435759,0.01592267536975298,0.14619070584662602,0.3469525917000778,0.1034555030727729,0.005333100149561169,0.011618611842661398,0.06669060202105195,0.011298301549543859,0.010065029694512216,0.3225629691002616,0.07994230453385251,0.04231681777080907,0.06241106904241412,0.05117012385286924,0.03775486771831902,0.01557356734339951,0.017977796259331675,0.021683427195142727,0.029171525682906232,0.023919796295524366,0.04576918888371946,0.020570708235787185,0.09233991025640662,0.005608068796176463,0.1170705958866386,0.019228744565979807,0.033792224276525326,0.21117527284136806,0.014329087881930444,0.010604781707957246,0.02434733599006859,0.009534416899731122,0.009063825457655843,0.009412195676072922,0.008784147470798078,0.004417978867339525,0.022982546030217064,0.013014181468926809,0.03757401499317205,0.023582410290187605,0.03868913975477307,0.1037671620012941,0.022428860921690004,0.06926124495980379,0.032916074896098116,0.011321733789171652,0.018796859227679805,0.012802150984687422,0.01942947227798519,0.024460084209118174,0.014703952556768493,0.030600340793215195,0.01954057523895737,0.04408676810468314
Control,S/C,Saline,c-SC-s,3423,0.039087180745036774,0.05706532171208714,0.03765173338588881,0.25365531095125227,0.7431977499902672,0.015440417112908297,0.006351665787181955,0.4257615735781488,0.012551946242049203,0.06393704247621729,0.03042386352171761,0.013173292016034498,0.016175155782019553,0.009913111771732187,0.10229770066245847,0.14662245953107267,0.20951613858835003,0.07441125884226722,0.018106010097596166,0.05082030995335643,0.011923677763165592,0.01942592252395504,0.008764352520521872,0.28142429493105914,0.44674672648300107,0.07424943368984382,0.008031678482668387,0.01609920044534285,0.0548100816955042,0.012214863234589637,0.03977517345245072,0.4223015769459648,0.10314624129678131,0.035366342053750936,0.02479340818525348,0.07781634477891676,0.02404823154832444,0.04165822853884794,0.04787094989195619,0.021422591737821538,0.023538208271049237,0.04874243754171856,0.024060338390078234,0.01872939273478404,0.06629348322394606,0.0062055737391206135,0.05706309968554414,0.012654284701857142,0.036040560732509296,0.13523698693016126,0.006042199699523981,0.010200462705711458,0.009389997630255251,0.0049271105258784816,0.004775711800845339,0.014057909566401692,0.006454537900762775,0.004289770817815851,0.010878910781256593,0.005538033438136572,0.02943745429053134,0.01062449037154893,0.04465662249887344,0.038649249515161674,0.009750986908728993,0.046417815561071,0.0232435256497096,0.008789754473809728,0.008298673448494132,0.01655933136764254,0.006131809269732559,0.027839326300913958,0.013854610422844431,0.01651470924835555,0.02750652028509627,0.09577942941328284
Control,S/C,Saline,c-SC-s,3424,0.040871848135377364,0.054754039396098964,0.015275960184009316,0.24206700486760613,0.7458429473824997,0.03352273860842621,0.031187024628041283,0.3748648042786446,0.029535462739635508,0.09156269036142031,0.022144385564599016,0.015863616626914864,0.014019190563865656,0.03693265289960637,0.09670657283136926,0.11297159938256131,0.20527218759753527,0.12099459161099099,0.047000985997351696,0.03004208086461029,0.05192998288668175,0.05241049691568755,0.028772321336538703,0.16089577941755795,0.35325394955272504,0.11824236872527542,0.014037600205039264,0.01274168298357725,0.03829026270162716,0.031658709149397064,0.03876933974584407,0.321523918281207,0.11487735241359927,0.017132324557486613,0.02773508749314018,0.04736866613464304,0.0735139976072133,0.03755075604433332,0.03279020824499506,0.01547635421922027,0.011969129202239432,0.04061837808737712,0.014921106661068453,0.02133776329590053,0.09836760465368805,0.005316820830237925,0.0182206552695909,0.009725572800558831,0.030031445853466603,0.184692426932082,0.013142692810300834,0.01104445682442685,0.017433321042590034,0.005001330642063134,0.00462524196232084,0.00784311943574015,0.007953023414762105,0.006473080232060853,0.011178959107158448,0.017145480059934885,0.062463304085726076,0.011620343397351234,0.1197199720943046,0.025814133622797483,0.011907755737160197,0.03266522715972616,0.08842395645870205,0.0543326062625801,,,0.03352610898757299,0.015015045656864356,0.03309156393265556,,,0.08852429114656182
Control,S/C,Saline,c-SC-s,3481,0.017823554094639288,0.04287336097257364,0.021270081538866184,0.24352443344097685,0.8107774530526277,0.014230919105745768,0.017924351688899238,0.3754315203091959,0.011326405294672798,0.051813808253824735,0.011389850258521654,0.016945997716344485,0.01509665941674467,0.01570792289970546,0.09026002668192358,0.122730095187727,0.2039442158761288,0.09752948513271505,0.012862317020203452,0.06053091563776622,0.021894685385575565,0.02156747239927079,0.019464006342632664,0.21135736281103815,0.3814206724406575,0.09829212087884433,0.01247208111951962,0.01766905862779964,0.06412822977337686,0.016439158259836027,0.013258326640466627,0.42165816742792067,0.13422345267237898,0.028646445290486114,0.05412544511819757,0.060284729772726586,0.037945424400370034,0.01816246968558888,0.03309426076170883,0.01808583991676828,0.019646346320868254,0.02331853422841464,0.01215887914112768,0.02039845305359469,0.11435080905418571,0.003295024340638919,0.037544512896928534,0.007972079397671677,0.03744957845730454,0.18827361373341028,0.011543405116778427,0.00872330516685462,0.014506684842838586,0.003360525425421958,0.004245040826731771,0.011278922231026261,0.007041109367330748,0.004276419255320658,0.010723828655845764,0.008283149142634567,0.018771289006929287,0.008361024361236445,0.06674970324458437,0.07267461816743591,0.019508190140087058,0.01763647655959246,0.03435740661649216,0.017544738463964274,0.032138772216677304,,0.018437042288217572,0.01827045541190282,0.029186990619231554,0.04486679692095939,,0.04096351735641674
Control,S/C,Saline,c-SC-s,3488,0.026393032480528423,0.05573854607876759,0.023007448709753516,0.2549724432902017,0.6170655941346626,0.005225780297924278,0.004021697747335995,0.49450583121753416,0.03275217812306962,0.7538449583773681,0.021649400932257153,0.016359852088437116,0.012040279327862061,0.00794109526479388,0.09991278827491422,0.12355643098277576,0.231461883882559,0.114626922613112,0.018804595254110927,0.04034429063583536,0.006927554637621064,0.007546549473771492,0.00630454803639049,0.2620038426351753,0.4209973419679019,0.11024116830653274,0.008083620910244662,0.013465161521174726,0.07466754367001921,0.006220889855707577,0.015896629564638314,0.4121521505960145,0.19664703081684054,0.03775902337200169,0.03446935062015876,0.06642432240169857,0.02790268506048007,0.012638062975207141,0.050677657911812835,0.008049941917597251,0.017393179334668264,0.018559678630327425,0.028287413628872517,0.015357565676067254,0.10070295421996035,0.004060803040944675,0.06869340479569555,0.01541634445631591,0.03723345064072818,0.12807349122743553,0.011749262208618584,0.006222264439003787,0.013322016299144215,0.0052961385337209075,0.005311255781222756,0.009543637403831736,0.007136854062219255,0.007035522245866477,0.01883673724655178,0.013920557117749434,0.04221948096908365,0.01748142021127653,0.044167222511683625,0.06681808208934902,0.018487386627465508,0.04807149725905893,0.01869667001223343,0.020731104536346977,0.015655836407977082,0.012397010406707954,0.018710931476536193,0.019124228009239526,0.012456742119845078,0.025857592635783144,0.01802685437633689,0.02776237342315993
Control,S/C,Saline,c-SC-s,3489,0.03558453950122054,0.04006002453851517,0.025351002957554186,0.18445408281386977,0.5033636502886377,0.016016473677925046,0.007971977100196362,0.30385922253078235,0.017103940561926694,0.5710344677962635,0.03823842555615961,0.017511328527266553,0.01587707985024208,0.027074343878230853,0.0812311954980593,0.10768275052157875,0.17462298692473885,0.05723440940856532,0.018006308308857955,0.043375926116547524,0.031487373951324504,0.02134474673577394,0.011454788019338278,0.2040980541103768,0.3957649557594549,0.06298208460029839,0.009349101192447815,0.015301747971133078,0.038552572504498395,0.020103101574898623,0.028868769006204515,0.371064532760666,0.15007202932898248,0.025546674612968726,0.020793060462763694,0.0701395873194478,0.03588824527093199,0.029219128908076437,0.03205563153028789,0.015517320056782328,0.01742477744919768,0.03322833334156738,0.015942617989729544,0.014965110634651724,0.05027584870064731,0.011420004655841845,0.03919536460373131,0.012994052930451132,0.021852503971656456,0.04929943808993002,0.006408106362593677,0.010991950717826665,0.007019912734527891,0.004553550210987843,0.004013111626409946,0.0165460692457216,0.007955474100965318,0.00651845230707772,0.00905133703330703,0.008366495513373628,0.029396871682334187,0.008549124360626843,0.062145872659228,0.061569384009837,0.01420771296145063,0.05107945578228573,0.025869559494318885,0.006981601761961598,0.017761719353670234,0.019751526018588646,0.011206700449461407,0.024876049376818456,0.017615023863410264,0.02041509639740827,0.028678187170817843,0.06995988638996294
Control,S/C,Saline,c-SC-s,3490,0.05309910367609938,0.08452208371639856,0.061088878972280505,0.41926037285765466,0.9261153653446649,0.015214073369027798,0.018361686725190646,0.6008714769551068,0.044854638065625944,0.1643880546113523,0.04878755023111905,0.03245866195934572,0.03784820013996824,0.02545530965766816,0.16347266078222966,0.17387267439962856,0.3143741702899529,0.13683314955765194,0.026270075023318632,0.08718468052156071,0.020459039914666428,0.02501054510068928,0.0076229392096712366,0.5434468695855951,0.6630936994690089,0.15752171505736778,0.023556188747255576,0.049264114879877495,0.09766552933479973,0.0101981215611148,0.05541528315240982,0.5440636986825584,0.19255074378047043,0.060852166099180885,0.06253821181763917,0.12677708727465026,0.04696316562319205,0.06631266607365684,0.06887370670092834,0.03677068551826721,0.03694830483377176,0.064019392557151,0.03370039129215299,0.017807381158558608,0.14121238742171774,0.008943266990295339,0.07577371214414406,0.007929396351869905,0.041797577571914456,0.07972165995838028,0.013221205076439643,0.011250532409027694,0.007800861365935559,0.006242670594928042,0.004309850438855137,0.020134893471809148,0.01071433573968827,0.006724986176534184,0.010175410951346367,0.014406200325224603,0.045184585230876595,0.016852882314904723,0.1560308139298639,0.06519776322463564,0.008685676863872378,0.06512450270394626,0.04725919844280221,0.0162418957998393,0.012068364426841794,0.011888447839516274,0.023814150025039105,0.0543768680209755,0.01896763548017273,0.019955173588345965,0.041613545394921646,0.07135640794767426
Control,S/C,Saline,c-SC-s,3516,0.02158971921561236,0.04199295284445948,0.014037620882981066,0.2008975229963099,0.5350808030564039,0.00900085913557585,0.010922802009536346,0.5309327657992823,0.02183642812345851,0.05123899062529874,0.01821509404114164,0.017545087770488788,0.021290988474700248,0.010375421511739697,0.0666011090441891,0.098038870171315,0.16922383900141724,0.07152756673477943,0.02410305087173434,0.04720908471546824,0.006324508672211577,0.017161024311346265,0.011849257109088907,0.14326823579169573,0.3158300745096099,0.08977212973330723,0.01409139243608256,0.017309113954305042,0.07158259003391773,0.007135833897800113,0.021803156976906605,0.35583349433001343,0.08159459160482589,0.02379292985258666,0.03276268700215663,0.03316403990815409,0.026966481392384275,0.018745609941500006,0.0337456474682524,0.01039813463628368,0.01983828839922151,0.01667207719616483,0.019120349825629598,0.017082407100953226,0.1058799458551696,0.004271271963043723,0.0956959195371175,0.02245198969487547,0.09333461997957193,0.07864098718666233,0.20656287032265574,0.01598365990428133,0.01375332763585763,0.004518878005539309,0.006153908415365644,0.010180736580611416,0.07941136810676909,0.009439243128011168,0.023460053906991133,0.01633009342180499,0.06782815549964973,0.01574602514883063,0.06128244994527823,0.17512084856190532,0.017218192867512798,0.0410884424381247,0.016434228589399604,0.012829308441003726,0.021471075902151308,0.016885127610597236,0.022512460457290776,0.03131897287933781,,0.039686573511283754,0.044745697896316834,0.08264119581208684
Control,S/C,Saline,c-SC-s,J2292,0.020682680248451872,0.03928044850005992,0.02118854376013597,0.14988768084728157,0.4319694486436517,0.015741115728344923,0.016058117689036446,0.31646836780572835,0.008567491930255017,0.13021968158702416,0.00915830056805523,0.01022026292264603,0.014323401167332247,0.012968715685457512,0.05015907618379693,0.05988766586123995,0.0836396688182563,0.09946639398827055,0.013806884316524737,0.03890468250886174,0.019399428857191446,0.01955473801352698,0.018734796099362773,0.26186412339145604,0.4199256000562119,0.1238076888950245,0.012049274381701107,0.016105366227210413,0.04263833028926426,0.009385388865603193,0.019566821451798236,,0.02234356496626802,0.034528505139169566,0.05378246694738737,0.02939170648247374,0.046534341268912136,0.013597214805982649,0.03488698101969647,0.016129701044677435,0.035916969058223634,0.03143489671362776,0.05263352444089979,0.024064621825873038,0.14435051163560406,0.007804554621886623,0.0680388053250705,0.012734850061170526,0.055776671990783025,0.30404881355311075,0.031159616500504386,0.004834299167982806,0.009241367311018997,0.004801908850733457,0.009992387506951925,0.008758956009464693,0.032145118737583404,0.004926243445117707,0.006267112762528567,0.006358339962288485,0.0169061673866345,0.010971035844168088,0.12185531556149913,0.12645842153457887,0.009041147742894766,0.05714749339504121,0.03948557888458561,0.009792687361707809,0.015419368480630398,0.014062008189793284,0.007898760270371197,0.03747145925984092,0.007012286157974981,0.018188030157457274,0.021430269805180684,0.07627362647970715
Ts65Dn,C/S,Memantine,t-CS-m,3414,0.13630775512304072,0.11950369233895422,0.030785700496052636,0.2156803606303735,0.49168663449101385,0.010979852565962046,0.008858988867632782,0.16653632213754865,0.016641959891741245,0.20726263118157312,0.13913801762061806,0.015357226271585773,0.015414302107365774,0.009685493073311003,0.06785112052301018,0.052071868433506016,0.16082327265162705,0.14773581948129677,0.025253536832731956,0.08171066842824531,0.06520737504487403,0.01662216905757947,0.012912469672189567,0.31571271275843543,0.424129488651627,0.09975432563265442,0.011830792107578892,0.02407981805694951,0.05773379541052163,0.009798963382282377,0.061512988344461006,0.2766369306225392,0.014869498450603418,0.022127448247921268,0.01629053347253718,0.04178698321316014,0.14717574806680164,0.035128316047991326,0.09684800448137135,0.017302543917687204,0.014116003775426057,0.039108603645155525,0.08635278692978332,0.01833435778213776,0.08018391613223813,0.005554786618180747,0.23079625332555287,0.01591605463117295,0.050025218230379975,0.08896736017343289,0.015401417781051209,0.006394453416151891,0.01128910058474829,0.005304184009104972,0.008220147474990116,0.017628106247019895,0.005997957227593178,0.003700777498959756,0.011044518228513737,0.0092356583109703,0.030814611686734494,0.010820061551834396,0.11166359845274158,0.20749881609137688,0.009713034506317716,0.041401599038374634,0.024371999804203705,0.007640665982576696,0.015132048278134441,,,0.022170520114282395,0.009947808111438321,0.016478154021304366,0.02006116159658693,0.08013286496035121
Ts65Dn,C/S,Memantine,t-CS-m,3416,0.09804610395770254,0.12264422228446414,0.030889700274828666,0.325046203751279,0.7335949173457815,0.01473170985138508,0.012821064161518474,0.3504819595606028,0.0168071994770284,0.18316978080862215,0.12065779159583964,0.01796944469239644,0.03190783279678352,0.0105183496695335,0.10484488773530269,0.06000238045570436,0.19069883838487692,0.16903332658578868,0.03132748554899912,0.0876572051676718,0.05341653308288595,0.019171029696454494,0.006679744493685477,0.2710960206508327,0.5397471135190981,0.16011899818923428,0.017304641614006733,0.025405185681882127,0.08699671925539758,0.004901648003369403,0.05521879455805243,0.35332205159721514,0.028141073789971004,0.03630969763388351,0.028919716777370805,0.05402080709508701,0.045219784631643195,0.04668756974875964,0.05900073921177632,0.0270951012680792,0.02375242394687619,0.04475821362697102,0.08871681081092779,0.015080351639720017,0.11971661783068117,0.014995603133111659,0.23311727056388107,0.008580952599457991,0.056052761669427575,0.1124113061735326,0.01956411915057842,0.013725732207619192,0.008372142471283903,0.003833366366666258,0.006262735562616494,0.014142233875153684,0.009811210176743235,0.006415055530385714,0.014418372265569862,0.01492678473190369,0.045865296031993526,0.00975946857333434,0.10507489251425473,0.13887473229827962,0.015518859252278397,0.05906923268844731,0.043862403054873024,0.020078786686139216,,0.02559499718117812,0.02966848838262188,0.021319229680658976,0.03531093735010907,,,0.06815184079505496
Ts65Dn,C/S,Memantine,t-CS-m,3417,0.04775124601992675,0.0742319960929743,0.01904101462472374,0.1455558787006368,0.41164434498729635,0.019841355169926477,0.01769466426014811,0.19487263668634347,0.011792994565859876,0.12541313715505958,0.07767796357773095,0.014766578333033463,0.015247663109761942,0.014031633585460255,0.04708143030982827,0.06317536405781643,0.14418769424843444,0.1584748063076816,0.020367677128005156,0.05377715915409961,0.024017034897591015,0.02042090868722423,0.02059743857089905,0.12815981540166216,0.3746002011078212,0.0876830649078518,0.016245719161244662,0.015291800001111973,0.04017080127358591,0.015164801448487879,0.01952676930280255,0.20698801708760478,0.02352276173263869,0.027666362850595087,0.04904312955279793,0.03998351631467961,0.03918048596503121,0.014878647439608962,0.03262470755008252,0.02251317226991058,0.026961415708120214,0.023689086359289326,0.027849936353993986,0.023300005300137656,0.12168497362581002,0.005642780458481391,0.024644920486591414,0.01094856721402804,0.03596174920409678,0.08156105044721797,0.01861967905159061,0.011784029979404038,0.0192588782037683,0.004708570115217222,0.006603634915674261,0.013308013506364387,0.007921447015381507,0.010997208803903556,0.008268995878362323,0.0051835523529537636,0.03167165718350081,0.02166310348924847,0.12614260159224464,0.1408643566301119,0.027486648440638774,0.041110016443073716,0.01547571133273788,0.012548530707388492,,0.04119222851991127,0.022262146795806948,0.05151774260812424,,,,0.09935012805416614
Ts65Dn,C/S,Memantine,t-CS-m,3429,0.12945648513506533,0.1569203229487418,0.02196833398048063,0.1910824351241872,0.5949780575118735,0.010891313118203898,0.014458750407680703,0.26608424513559104,0.0136840069147169,0.2667688746523724,0.22713137389186344,0.014592458413691391,0.010738292358976647,0.016310631025429786,0.05773317582291882,0.08621660637599098,0.19354849545405328,0.2050949724733634,0.021527536559901063,0.08620040841013464,0.10422504098731308,0.017152598330767835,0.010170900467056258,0.19040303282735022,0.47752831509201105,0.147861347078641,0.009930789648794888,0.021160179658210126,0.07286054313980976,0.008258853660852385,0.02495342598817739,0.2342822864956267,0.011283883236397155,0.030009651741833714,0.05907512730062939,0.022992585148264546,0.029438215757853218,0.011445873261598127,0.019474508224725528,0.010937000098209788,0.0295844610692394,0.01451325865067662,0.0304645401039929,0.026270864788676407,0.15357623078366067,0.007032357197204678,0.04568570225311601,0.03461462293489913,0.06877406565056333,0.18356440955548248,0.014622662771114934,0.006894211136984713,0.024815349796323934,0.007039516799719299,0.004846170515872352,0.021811287862687594,0.02683930888495917,0.007632453670097712,0.025540251723084408,0.023231555464909563,0.02031372256702301,0.01160168560092604,0.10908990060893249,0.15690986028233603,0.014518032586883878,0.05760612889412284,0.050931804543369215,0.014541836915425778,0.027094260074023723,0.013163613239751525,0.016633888955652286,0.022444115865334124,0.0192052536001107,0.03420259349617153,0.02882214190427908,0.2021414425142593
Ts65Dn,C/S,Memantine,t-CS-m,3504,0.14763318603725328,0.16747644313822807,0.032143314006374574,0.29917394886083676,0.6487542715761616,0.009459577515104112,0.010065518996889015,0.4208818069992972,0.019926563773944736,0.3249408380362531,0.2020544345839881,0.01629507538078918,0.02580496134565155,0.013719890629136084,0.08956620900652273,0.053716350576711626,0.1978657030001012,0.19820673642709724,0.023916563242741985,0.0882901634126609,0.09665353934964928,0.028938962542217124,0.01267426362838217,0.2335025871277464,0.4333191029816837,0.17775793748721863,0.016132109533329882,0.024547523346735423,0.09758068928617111,0.007335436514846962,0.042232607850856606,0.37631620656283804,0.014121478405388967,0.01740974747299071,0.03262048302432047,0.041800947842393896,0.01922146251043455,0.01929620013315367,0.028974637521670614,0.019955142027082744,0.018305550788551044,0.021986651924750716,0.08221310295152999,0.020229879392904118,0.08266777954893793,0.006900120729631646,0.09362487350196487,0.02684137869106139,0.06901215702685774,0.08102889816082354,0.028904617820248463,0.006042716037097411,0.016092489588904656,0.004887224935483143,0.004366002826098145,0.016847177377518823,0.006316825314903199,0.002279379517607371,0.0229947210805016,0.016165585720645755,0.027345901713659884,0.008430592375790339,0.14302129116099563,0.1384383253173037,0.014928610480819029,0.01634917772746947,0.03489173740195098,0.008915610966694191,0.020042728348932313,0.010719471411518808,0.015479190343780477,0.022797949168746452,0.016032247985595004,0.026047798750327342,0.02358130509214717,0.18645917146941912
Ts65Dn,C/S,Memantine,t-CS-m,3505,0.1266458353178439,0.17331149215645347,0.04874159914857298,0.29841521160599355,0.7351902931978797,0.010275496179553159,0.0168747361436494,0.15184304048469152,0.02166134078832013,0.2775123321747408,0.216093996272383,0.01644392230524706,0.02711143304683739,0.01240795959590994,0.11517562844309567,0.07031310062942056,0.25348376088775354,0.17372303364785466,0.028560923212987165,0.11690493204944145,0.08816300219331415,0.017005287180716096,0.011653917525608334,0.40695865555918886,0.597550345282683,0.1304971696563529,0.016766770385956867,0.0315911669731375,0.07926466093802563,0.007150342082225188,0.05703221872268614,0.39490227711928455,0.029687516567219675,0.036831691892522236,0.02272636172115495,0.06952524251179272,0.037582075114536984,0.053372554860191476,0.04987653803408142,0.03242824952380369,0.027562636769767085,0.06511512245650238,0.04276392014976665,0.020221945538472334,0.07850574639683916,0.006845244109828403,0.2822328044332834,0.0154843507586909,0.058604377669817076,0.1340744384849428,0.010879119196598655,0.006498173512808961,0.006153105325845742,0.006989565354508341,0.007820889837528482,0.01811697602419941,0.009082657977685383,0.005117131283090823,0.013270115821898382,0.011200582218852492,0.03397854796092804,0.012350080370806617,0.16665150519326086,0.06988924457724283,0.007401425468136976,0.04482961652075839,0.02851260524790688,0.006412498514404248,0.01481682320526622,0.013999542699209638,0.005281486628743038,0.04139039391106646,0.011458043798004284,0.017474044994323333,0.025437838975769456,0.08321478019128076
Ts65Dn,C/S,Memantine,t-CS-m,3522,0.08737490396934902,0.14449346761287288,0.03575117228006364,0.30917910925008346,0.6515793632547486,0.023726749930016576,0.013859015972774403,0.2517120868218449,0.020986788372725614,0.20014183079080763,0.12525663289111105,0.016265214236904586,0.02361636487201685,0.02225484615657325,0.10618445401522943,0.1017543211251103,0.1861018367255636,0.2075786179539681,0.028664031389664744,0.08000346269481787,0.05916715388961268,0.03538985118720625,0.013913183091168416,0.32197547207618177,0.5529769285417333,0.1325445401982306,0.020532857070560486,0.023180130519031544,0.0764111305549292,0.013924067590151884,0.04366371773052077,0.4218658648456122,0.025413663358670454,0.030662956767835974,0.02218671295462604,0.06024451439711454,0.031352246294919305,0.039452769519126046,0.046768993917529526,0.034239065806249795,0.01981676410366718,0.03552057442618601,0.11236577830503632,0.01985345182741589,0.14119895041445524,0.009819237029754974,0.08045150583529073,0.010043613255733087,0.0712918411805798,0.11702736707270814,0.04275483689682897,0.02203297268280668,0.00880034063930298,0.004906955552917984,0.008745840980016894,0.016340013332495365,0.0199648786082191,0.005865731602744687,0.02099916971949257,0.016539935593619815,0.042793929003416574,0.013185004862849316,0.11862298430826426,0.12611991465538988,0.009346789656598388,0.04639165677656345,0.024185421941448362,0.01702958809916493,0.023039724919806978,0.025308000674450264,0.019593107410426438,0.035835961347355914,0.01717398118247925,0.026962019347374553,0.034336434669966144,0.1293326994254284
Ts65Dn,C/S,Memantine,t-CS-m,361,0.044345951755579795,0.07844216909090786,0.03418015717946874,0.28326056794516613,0.72228757263767,0.013097715318753972,0.008724828610247346,0.29458666369065073,0.01467594085301344,0.15437708190593882,0.11132251256696572,0.015452428702050413,0.027327005132074363,0.011540060359289794,0.09109055598502856,0.1240368329905906,0.16689698584524174,0.214800391711442,0.03663009790019731,0.08648850808535222,0.01938419719529239,0.01000000275727272,0.008719414547227654,0.3285620209410938,0.5687846329907792,0.10585380986499261,0.007065216936888629,0.019121967981529955,0.07938669111758566,0.010551894145654923,0.023674943153982463,0.30231358235744293,0.01573344191437693,0.02066805866171648,0.017171901351578044,0.03580039908245136,0.01803842291234547,0.04488243818281892,0.03544487522165487,0.015127044293196107,0.00901508620108591,0.02122286372375973,0.11132170865641378,0.02201255139467752,0.1233995898775111,0.010324760478177441,0.25011563325065667,0.01793325394612379,0.061273518730268914,0.36913077555789386,0.016558188143124326,0.008140108884710909,0.013669275692144264,0.01023021896863136,0.007934933160279522,0.014712052613654396,0.006350447860581337,0.004979689653803063,0.022811636889538807,0.013216958205327178,0.04013282520662094,0.020145691896646778,0.11131095296202885,0.11273927427888615,0.011693725839567118,0.07417709390930168,0.02769595353411086,0.009901177187717353,0.02557024849755402,0.019514462359646496,0.01854636951212054,0.038574503026696745,0.02263893394504724,0.02415931364477147,0.040508806175615274,0.09081462832781616
Ts65Dn,C/S,Memantine,t-CS-m,363,0.0765225884527726,0.10416329631411068,0.015892178912145342,0.1567809037605197,0.4508990806808575,0.021612437671523477,0.02255220191792423,0.30859263725472624,0.009591075165093206,0.09818164600436319,0.1004231916294153,0.011943324768219596,0.009515858088620826,0.02094601595909046,0.04159436677179805,0.054932522268718885,0.09202504992656144,0.17484172413316895,0.030732178044741498,0.038992644507480405,0.036173684164886186,0.01832373770326437,0.023119408198210612,0.2484806681063601,0.28613082806916657,0.0527574035428862,0.02515903817819167,0.012494144177405173,0.04304673772205887,0.01602214160102989,0.020990075548052996,0.22728879709458027,0.019612627480199412,0.045503030796155586,0.06781480420689848,0.03593351365185936,0.05329192042045825,0.023400519193608017,0.038943187778302926,0.018233360223660757,0.03871597593858771,0.025875197194968037,0.2394016685949017,0.02293583783817584,0.10979122166839599,0.007518633736348135,0.17655783584539564,0.010530460797882578,0.06223438884710369,0.2620513901458309,0.030335413560461964,0.005971704262293501,0.014755175886981643,0.004324168388484111,0.0071928139417159155,0.011759451175927105,0.01953840910542533,0.004383357736719659,0.009920169228665843,0.015173912183406267,0.019774660703996395,0.012517104955633804,0.11405506637282284,0.08609076361994707,0.014613719332545318,0.025086102016981783,0.03344465575667926,0.009630933241116904,0.03415470887280671,0.020515999685562628,0.008784496844707465,0.012331483144972075,0.01793066803682329,0.03428974460383605,0.03592230812533092,0.08916536750940236
Ts65Dn,C/S,Saline,t-CS-s,18899,0.060310864293896614,0.07988258058610911,0.025213836501636118,0.1496171708898819,0.6314723682878829,0.018544009303700253,0.016654920803682523,0.1393358924441773,0.01990146709087561,0.12860270884928224,0.1123822532421592,0.0200452161883911,0.01718999713047259,0.02701329609468518,0.06491802146669821,0.09071231828203352,0.1295427245365365,0.11818556309957841,0.029721155354713504,0.059788726119514995,0.026366519434050134,0.03177881567487331,0.013778198753626469,0.13853779861817958,0.45641377665451827,0.07056969957980912,0.017199622304027367,0.02437192209142883,0.03588467419985296,0.022850078744039434,0.03144500759979385,0.21621713197666922,0.024805567704016186,0.024942893017841503,0.02015848205257339,0.04727898100633217,0.07577138978253373,0.03461027341066894,0.032106381722780054,0.03205003635374178,0.02281029950393525,0.05275462657649825,0.04036307571297933,0.011390616145548869,0.11520475632341812,0.00511272236058057,0.04545295989924237,0.009073986830813566,0.0392167805223808,0.21167307574449126,0.011127184865696263,0.02100041243329652,0.015190239098211034,0.010623661643839188,0.010950810623845625,0.016272491771934093,0.014900639705872975,0.022807011043677567,0.02103760006758211,0.006867008118747432,0.07946545114980366,0.03504341516975739,0.10710735417648785,0.05304011669333658,0.027389965389627485,0.12957346163510142,0.09303528831648897,0.03558820335750805,0.0272146439470586,0.038517207697639395,,0.03364977116129133,0.039663391655753014,,0.061908160466702986,0.05252773363519335
